Name,Address,Type,Bedroom limit,Guest limit,Expiration date,Location,Y,X
3125 Gravier St,3125 Gravier St,Short Term Rental Commercial Owner,2,4,7/25/2023 23:59,"(29.9632186068224, -90.0967105522119)",29.9632186068224, -90.0967105522119
2323 Aubry St,2323 Aubry St,Short Term Rental Commercial Owner,4,8,7/28/2023 23:59,"(29.9797210936717, -90.0701452851437)",29.9797210936717, -90.0701452851437
2438 St Claude Ave Unit 202,2438 St Claude Ave Unit 202,Short Term Rental Commercial Owner,1,2,7/25/2023 23:59,"(29.9687450723493, -90.0511278827125)",29.9687450723493, -90.0511278827125
1816 Duels St,1816 Duels St,Short Term Rental Residential Owner,2,4,7/26/2023 23:59,"(29.9851483665993, -90.0670613276411)",29.9851483665993, -90.0670613276411
888 Girod St Apt 201,888 Girod St Apt 201,Short Term Rental Commercial Owner,3,6,8/2/2023 23:59,"(29.9477777111869, -90.0735909067246)",29.9477777111869, -90.0735909067246
419 S Genois St,419 S Genois St,Short Term Rental Residential Owner,2,4,7/27/2023 23:59,"(29.9682282198544, -90.0989477531626)",29.9682282198544, -90.0989477531626
2438 St Claude Ave Unit 205,2438 St Claude Ave Unit 205,Short Term Rental Commercial Owner,1,2,7/25/2023 23:59,"(29.9686583532987, -90.0511210379575)",29.9686583532987, -90.0511210379575
1415 Thalia St,1415 Thalia St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9388174654364, -90.0730160585348)",29.9388174654364, -90.0730160585348
3510 S Liberty St,3510 S Liberty St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9340420756968, -90.0959292457859)",29.9340420756968, -90.0959292457859
1329 Mandeville St,1329 Mandeville St,Short Term Rental Residential Owner,2,4,9/1/2023 12:50,"(29.9713876360732, -90.0544894973272)",29.9713876360732, -90.0544894973272
3150 Toulouse St,3150 Toulouse St,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9727592769608, -90.0888408308016)",29.9727592769608, -90.0888408308016
1924 St Claude Ave,1924 St Claude Ave,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9681019420473, -90.0597156640024)",29.9681019420473, -90.0597156640024
633 S Lopez St,633 S Lopez St,Short Term Rental Commercial Owner,4,8,8/16/2023 23:59,"(29.9636249551026, -90.0966648371634)",29.9636249551026, -90.0966648371634
1332 Mandeville St,1332 Mandeville St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9714304019806, -90.0547191112904)",29.9714304019806, -90.0547191112904
3730 Plymouth Pl,3730 Plymouth Pl,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9141581592902, -90.001381482942)",29.9141581592902, -90.001381482942
3029 St Claude Ave,3029 St Claude Ave,Short Term Rental Commercial Owner,5,10,8/29/2023 23:59,"(29.9680890976765, -90.0451112339656)",29.9680890976765, -90.0451112339656
4204 Fontainebleau Dr,4204 Fontainebleau Dr,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9493475699042, -90.1054566557343)",29.9493475699042, -90.1054566557343
600 Canal St Apt 503,600 Canal St Apt 503,Short Term Rental Commercial Owner,1,2,8/28/2023 23:59,"(29.9524457748934, -90.0684539659379)",29.9524457748934, -90.0684539659379
2116 Baronne St Unit 1,2116 Baronne St Unit 1,Short Term Rental Residential Owner,4,8,3/1/2023 0:00,"(29.9365217127517, -90.0818024693928)",29.9365217127517, -90.0818024693928
3211 Dauphine St,3211 Dauphine St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.964050455927, -90.0430542985777)",29.964050455927, -90.0430542985777
1927 Washington Ave,1927 Washington Ave,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9340619956449, -90.088148467241)",29.9340619956449, -90.088148467241
4510 S Galvez St,4510 S Galvez St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9443557406204, -90.105498658089)",29.9443557406204, -90.105498658089
1700 Cambronne St,1700 Cambronne St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9531243940369, -90.1286130929228)",29.9531243940369, -90.1286130929228
2120 N Broad St,2120 N Broad St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9854621644674, -90.0695303448185)",29.9854621644674, -90.0695303448185
923 Piety St,923 Piety St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9653042879484, -90.042005463634)",29.9653042879484, -90.042005463634
2218 S Robertson St,2218 S Robertson St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9415744654311, -90.0876922715186)",29.9415744654311, -90.0876922715186
134 S Scott St,134 S Scott St,Short Term Rental Residential Owner,3,6,8/28/2023 17:43,"(29.9722839881061, -90.0991307971502)",29.9722839881061, -90.0991307971502
2518 Myrtle St,2518 Myrtle St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9949926522331, -90.0511583534499)",29.9949926522331, -90.0511583534499
1431 Moss St Apt 1B,1431 Moss St Apt 1B,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9815432556405, -90.0905680786738)",29.9815432556405, -90.0905680786738
7423 Prytania St,7423 Prytania St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9332526963192, -90.132821344991)",29.9332526963192, -90.132821344991
3827 Cadillac St,3827 Cadillac St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9962001028737, -90.0817085744864)",29.9962001028737, -90.0817085744864
1855 N Gayoso St,1855 N Gayoso St,Short Term Rental Residential Owner,,,3/1/2023 0:00,"(29.9856994461353, -90.0742232537066)",29.9856994461353, -90.0742232537066
816 N Roman St,816 N Roman St,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9663230393718, -90.0741282665014)",29.9663230393718, -90.0741282665014
940 Race St,940 Race St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9339918308407, -90.0711329599638)",29.9339918308407, -90.0711329599638
2106 Simon Bolivar Ave,2106 Simon Bolivar Ave,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.939416169987, -90.0840015290324)",29.939416169987, -90.0840015290324
809 Opelousas Ave,809 Opelousas Ave,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9484816266163, -90.0478425153746)",29.9484816266163, -90.0478425153746
2757 St Ann St,2757 St Ann St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.972258335153, -90.0835818437466)",29.972258335153, -90.0835818437466
600 Canal St Apt 701,600 Canal St Apt 701,Short Term Rental Commercial Owner,1,2,7/13/2023 23:59,"(29.9525097423222, -90.0685801037716)",29.9525097423222, -90.0685801037716
2424 Lapeyrouse St,2424 Lapeyrouse St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9777855765808, -90.073339008153)",29.9777855765808, -90.073339008153
736 S Lopez St,736 S Lopez St,Short Term Rental Commercial Owner,3,6,8/16/2023 23:59,"(29.9624595529874, -90.0973161717422)",29.9624595529874, -90.0973161717422
2321 Chartres St Apt A,2321 Chartres St Apt A,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9638017840471, -90.0545725506509)",29.9638017840471, -90.0545725506509
1329 Desire St,1329 Desire St,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9693317643174, -90.0395688155003)",29.9693317643174, -90.0395688155003
619 France St,619 France St,Short Term Rental Residential Owner,3,6,8/30/2023 8:34,"(29.9605125948845, -90.0348669319207)",29.9605125948845, -90.0348669319207
1907 General Taylor St,1907 General Taylor St,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9301385528658, -90.0970951059581)",29.9301385528658, -90.0970951059581
4842 Lonely Oak Dr,4842 Lonely Oak Dr,Short Term Rental Residential Owner,2,4,9/26/2023 7:44,"(30.0191722886418, -90.0018089608898)",30.0191722886418, -90.0018089608898
2424 Dauphine St Apt C,2424 Dauphine St Apt C,Short Term Rental Residential Owner,3,6,9/26/2023 13:38,"(29.9656603030368, -90.053417282753)",29.9656603030368, -90.053417282753
1604 Pauger St Apt A,1604 Pauger St Apt A,Short Term Rental Residential Owner,1,2,5/31/2023 23:59,"(29.9665139122303, -90.0604015953193)",29.9665139122303, -90.0604015953193
WYNDHAM LA BELLE MAISON,209 MAGAZINE ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.9508707177085, -90.0676907260921)",29.9508707177085, -90.0676907260921
3048 Grand Route St John St,3048 Grand Route St John St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9796768365291, -90.0826329676079)",29.9796768365291, -90.0826329676079
1036 Clouet St,1036 Clouet St,Short Term Rental Commercial Owner,2,4,9/29/2023 23:59,"(29.9671716913789, -90.0444448766387)",29.9671716913789, -90.0444448766387
1737 Third St,1737 Third St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9335374751297, -90.0854479549295)",29.9335374751297, -90.0854479549295
1635 Third St,1635 Third St,Short Term Rental Residential Owner,3,6,9/26/2023 15:19,"(29.9327040792968, -90.0848384086059)",29.9327040792968, -90.0848384086059
924 Moss St,924 Moss St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9776353636583, -90.0885858973275)",29.9776353636583, -90.0885858973275
1108 Henriette Delille St,1108 Henriette Delille St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9645663470612, -90.0662411157314)",29.9645663470612, -90.0662411157314
6457 Avenue A,6457 Avenue A,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(30.0098842438042, -90.1162015927062)",30.0098842438042, -90.1162015927062
2821 Palmyra St,2821 Palmyra St,Short Term Rental Residential Owner,2,4,9/27/2023 14:15,"(29.9652152549844, -90.0907047307185)",29.9652152549844, -90.0907047307185
3419 N Roman St,3419 N Roman St,Short Term Rental Residential Owner,3,6,9/26/2023 8:49,"(29.9739367215149, -90.0379197430371)",29.9739367215149, -90.0379197430371
1006 Race St,1006 Race St,Short Term Rental Commercial Owner,5,10,8/17/2023 23:59,"(29.9341057406729, -90.0715577293161)",29.9341057406729, -90.0715577293161
156 Pelican Ave,156 Pelican Ave,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9511603557539, -90.0545797235265)",29.9511603557539, -90.0545797235265
1648 N Tonti St,1648 N Tonti St,Short Term Rental Residential Owner,2,4,9/29/2023 17:38,"(29.977808200394, -90.0709160097594)",29.977808200394, -90.0709160097594
1412 Jena St,1412 Jena St,Short Term Rental Residential Owner,2,4,9/28/2023 21:28,"(29.9251855992938, -90.1034246572174)",29.9251855992938, -90.1034246572174
3635 Timber Wolf Ln,3635 Timber Wolf Ln,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.8980336336613, -89.9969886081837)",29.8980336336613, -89.9969886081837
423 Alabo St Apt A,423 Alabo St Apt A,Short Term Rental Residential Owner,3,6,8/17/2023 23:59,"(29.9542079683087, -90.0149498649133)",29.9542079683087, -90.0149498649133
1637 Third St,1637 Third St,Short Term Rental Residential Owner,1,2,9/26/2023 15:19,"(29.9327382489848, -90.084860240103)",29.9327382489848, -90.084860240103
ROYAL RESIDENCE,2613 ROYAL ST,8806 - .1(43) BED AND BREAKFAST 1 TO 2 ROOMS,,,,"(29.9648157302048, -90.0509601334773)",29.9648157302048, -90.0509601334773
1918 Louisiana Ave,1918 Louisiana Ave,Short Term Rental Commercial Owner,4,8,9/27/2023 23:59,"(29.9313999632472, -90.0931785068193)",29.9313999632472, -90.0931785068193
500 Jackson Ave,500 Jackson Ave,Short Term Rental Commercial Owner,2,4,9/25/2023 23:59,"(29.9246784606535, -90.0727091340992)",29.9246784606535, -90.0727091340992
2405 Danneel St,2405 Danneel St,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9360679865119, -90.0854497504054)",29.9360679865119, -90.0854497504054
5644 Vermillion Blvd,5644 Vermillion Blvd,Short Term Rental Residential Owner,4,8,3/1/2023 0:00,"(30.0162919931327, -90.0622848639933)",30.0162919931327, -90.0622848639933
1809 Baronne St Apt 1B,1809 Baronne St Apt 1B,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.93807336849, -90.0800398989417)",29.93807336849, -90.0800398989417
1229 Annunciation St,1229 Annunciation St,Short Term Rental Residential Owner,3,6,10/27/2023 11:13,"(29.9380509445744, -90.0688676667468)",29.9380509445744, -90.0688676667468
127 S St Patrick St,127 S St Patrick St,Short Term Rental Residential Owner,1,2,6/4/2023 23:59,"(29.9781966987008, -90.1075620214536)",29.9781966987008, -90.1075620214536
1734 Henriette Delille St Apt D,1734 Henriette Delille St Apt D,Short Term Rental Commercial Owner,1,2,9/6/2023 23:59,"(29.9680416978498, -90.0624701032654)",29.9680416978498, -90.0624701032654
1427 St Bernard Ave,1427 St Bernard Ave,Short Term Rental Commercial Owner,3,6,9/5/2023 23:59,"(29.9716808226446, -90.0647908785977)",29.9716808226446, -90.0647908785977
421 Alabo St Apt B,421 Alabo St Apt B,Short Term Rental Residential Owner,2,4,9/8/2023 13:58,"(29.9541602403508, -90.0149730436339)",29.9541602403508, -90.0149730436339
1137 Baronne St,1137 Baronne St,Short Term Rental Commercial Owner,5,10,9/8/2023 23:59,"(29.9428758951656, -90.0763570671592)",29.9428758951656, -90.0763570671592
1217 Baronne St,1217 Baronne St,Short Term Rental Commercial Owner,5,10,9/8/2023 23:59,"(29.9424541726955, -90.0766438798305)",29.9424541726955, -90.0766438798305
1915 Philip St,1915 Philip St,Short Term Rental Commercial Owner,3,6,9/6/2023 23:59,"(29.9363970782107, -90.0844150873232)",29.9363970782107, -90.0844150873232
"2225 Rev John Raphael, Jr Way","2225 Rev John Raphael, Jr Way",Short Term Rental Residential Owner,1,1,9/4/2023 14:21,"(29.9403256751292, -90.0868600602866)",29.9403256751292, -90.0868600602866
2617 Banks St A,2617 Banks St A,Short Term Rental Residential Owner,3,6,9/6/2023 21:07,"(29.9623810978557, -90.0885668165717)",29.9623810978557, -90.0885668165717
1425 St Bernard Ave,1425 St Bernard Ave,Short Term Rental Commercial Owner,3,6,9/5/2023 23:59,"(29.9716455568501, -90.0647726284954)",29.9716455568501, -90.0647726284954
1524 Desire St,1524 Desire St,Short Term Rental Residential Owner,2,4,9/7/2023 21:41,"(29.9714178340791, -90.0392391432816)",29.9714178340791, -90.0392391432816
421 Alabo St Apt A,421 Alabo St Apt A,Short Term Rental Residential Owner,3,6,9/8/2023 13:57,"(29.954131991777, -90.014983427719)",29.954131991777, -90.014983427719
1731 Louisiana Ave Apt A,1731 Louisiana Ave Apt A,Short Term Rental Commercial Owner,3,6,9/4/2023 23:59,"(29.9299947214381, -90.0920538162485)",29.9299947214381, -90.0920538162485
25548 Chef Menteur Hwy,25548 Chef Menteur Hwy,Short Term Rental Commercial Owner,3,6,9/5/2023 23:59,"(30.1403670625787, -89.7520832501924)",30.1403670625787, -89.7520832501924
2319 Adams St,2319 Adams St,Short Term Rental Residential Owner,2,4,9/2/2023 11:26,"(29.9527647465633, -90.1175917472367)",29.9527647465633, -90.1175917472367
819 Valmont St,819 Valmont St,Short Term Rental Residential Owner,2,4,9/8/2023 21:38,"(29.9198471785592, -90.11272886456)",29.9198471785592, -90.11272886456
624 S Lopez St,624 S Lopez St,Short Term Rental Commercial Owner,3,6,8/2/2023 23:59,"(29.9636488662207, -90.096335669898)",29.9636488662207, -90.096335669898
334 Carondelet St Unit 411,334 Carondelet St Unit 411,Short Term Rental Commercial Owner,1,2,9/6/2023 23:59,"(29.9507893316433, -90.0712279971545)",29.9507893316433, -90.0712279971545
1209 Magazine St,1209 Magazine St,Short Term Rental Commercial Owner,5,10,9/5/2023 23:59,"(29.939074934597, -90.0712217456107)",29.939074934597, -90.0712217456107
1610 Frenchmen St D,1610 Frenchmen St D,Short Term Rental Commercial Owner,3,6,9/5/2023 23:59,"(29.973785486746, -90.0586899949477)",29.973785486746, -90.0586899949477
1525 Marigny St,1525 Marigny St,Short Term Rental Residential Owner,2,4,9/8/2023 10:03,"(29.9732044270733, -90.0557928144654)",29.9732044270733, -90.0557928144654
1411 France St,1411 France St,Short Term Rental Residential Owner,3,6,9/4/2023 16:36,"(29.9684798938892, -90.0324548875864)",29.9684798938892, -90.0324548875864
1523 N Broad St,1523 N Broad St,Short Term Rental Commercial Owner,3,6,9/5/2023 23:59,"(29.978292785419, -90.0765634265316)",29.978292785419, -90.0765634265316
2118 Philip St,2118 Philip St,Short Term Rental Residential Owner,3,6,9/7/2023 18:14,"(29.937594397541, -90.0855479948291)",29.937594397541, -90.0855479948291
339 Carondelet St Apt 4B,339 Carondelet St Apt 4B,Short Term Rental Commercial Owner,1,2,9/6/2023 23:59,"(29.9511149813526, -90.071620318848)",29.9511149813526, -90.071620318848
704 N Claiborne Ave Apt 2A,704 N Claiborne Ave Apt 2A,Short Term Rental Commercial Owner,3,6,9/7/2023 23:59,"(29.9638076207369, -90.0730881234439)",29.9638076207369, -90.0730881234439
334 Carondelet St Unit 210,334 Carondelet St Unit 210,Short Term Rental Commercial Owner,1,2,9/5/2023 23:59,"(29.9508403295232, -90.0713554986585)",29.9508403295232, -90.0713554986585
3431 Chartres St Unit 7,3431 Chartres St Unit 7,Short Term Rental Commercial Owner,2,4,9/8/2023 23:59,"(29.9617210931898, -90.0412294688004)",29.9617210931898, -90.0412294688004
4504 Croyden Ave,4504 Croyden Ave,Short Term Rental Residential Owner,2,4,9/8/2023 12:47,"(29.935122665043, -90.0032585044547)",29.935122665043, -90.0032585044547
1610 Frenchmen St C,1610 Frenchmen St C,Short Term Rental Commercial Owner,3,6,9/4/2023 23:59,"(29.9738132289569, -90.0586951364588)",29.9738132289569, -90.0586951364588
1521 N Broad St,1521 N Broad St,Short Term Rental Commercial Owner,3,6,9/5/2023 23:59,"(29.9782573108758, -90.0766008938946)",29.9782573108758, -90.0766008938946
721 S Salcedo St,721 S Salcedo St,Short Term Rental Commercial Owner,3,6,9/6/2023 23:59,"(29.9624857520255, -90.0967708305234)",29.9624857520255, -90.0967708305234
1313 Prytania St,1313 Prytania St,Short Term Rental Commercial Owner,5,10,9/3/2023 23:59,"(29.9395073312086, -90.0734209491502)",29.9395073312086, -90.0734209491502
631 Washington Ave,631 Washington Ave,Short Term Rental Residential Owner,1,2,9/5/2023 11:09,"(29.922658591045, -90.0796563895889)",29.922658591045, -90.0796563895889
3251 Trafalgar St,3251 Trafalgar St,Short Term Rental Residential Owner,2,4,9/7/2023 9:58,"(29.9878488442046, -90.0784518916294)",29.9878488442046, -90.0784518916294
1731 Louisiana Ave Apt B,1731 Louisiana Ave Apt B,Short Term Rental Commercial Owner,1,2,9/5/2023 23:59,"(29.9299947214381, -90.0920538162485)",29.9299947214381, -90.0920538162485
2722 Banks St,2722 Banks St,Short Term Rental Commercial Owner,4,8,9/8/2023 23:59,"(29.9631677435945, -90.0904038890144)",29.9631677435945, -90.0904038890144
862 Tchoupitoulas St Unit 2,862 Tchoupitoulas St Unit 2,Short Term Rental Commercial Owner,2,4,7/19/2023 23:59,"(29.9435541797694, -90.0673821416445)",29.9435541797694, -90.0673821416445
1560 Magazine St,1560 Magazine St,Short Term Rental Commercial Owner,5,10,9/4/2023 23:59,"(29.933018019592, -90.0727095967461)",29.933018019592, -90.0727095967461
4221 Baronne St,4221 Baronne St,Short Term Rental Residential Owner,2,4,9/7/2023 9:36,"(29.9287704383981, -90.1005892302874)",29.9287704383981, -90.1005892302874
1620 Sauvage St Unit A,1620 Sauvage St Unit A,Short Term Rental Residential Owner,1,2,9/8/2023 13:55,"(29.9807313529077, -90.0813350867849)",29.9807313529077, -90.0813350867849
2013 Orleans Ave,2013 Orleans Ave,Short Term Rental Commercial Owner,5,10,9/5/2023 23:59,"(29.9664914511559, -90.076098763215)",29.9664914511559, -90.076098763215
4631 Annette St Apt A,4631 Annette St Apt A,Short Term Rental Residential Owner,2,4,9/6/2023 14:43,"(30.0054083998389, -90.0655116787642)",30.0054083998389, -90.0655116787642
2808 N Rampart St,2808 N Rampart St,Short Term Rental Residential Owner,2,4,9/8/2023 10:08,"(29.9671730007282, -90.0483779823903)",29.9671730007282, -90.0483779823903
1221 Napoleon Ave,1221 Napoleon Ave,Short Term Rental Residential Owner,3,6,9/8/2023 12:11,"(29.9241504298588, -90.1015450315936)",29.9241504298588, -90.1015450315936
334 Carondelet St Unit 408,334 Carondelet St Unit 408,Short Term Rental Commercial Owner,1,2,9/6/2023 23:59,"(29.9508750187554, -90.0712019029786)",29.9508750187554, -90.0712019029786
704 N Claiborne Ave Apt 1B,704 N Claiborne Ave Apt 1B,Short Term Rental Commercial Owner,1,2,9/8/2023 23:59,"(29.9638352282915, -90.0730964915893)",29.9638352282915, -90.0730964915893
2011 Josephine St,2011 Josephine St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9385610057744, -90.0828005824196)",29.9385610057744, -90.0828005824196
334 Carondelet St Unit 311,334 Carondelet St Unit 311,Short Term Rental Commercial Owner,1,2,9/6/2023 23:59,"(29.9507989136182, -90.0712894544839)",29.9507989136182, -90.0712894544839
3028 Banks St,3028 Banks St,Short Term Rental Residential Owner,1,2,9/5/2023 17:55,"(29.9653049770464, -90.0935493596596)",29.9653049770464, -90.0935493596596
719 Teche St,719 Teche St,Short Term Rental Commercial Owner,4,8,9/6/2023 23:59,"(29.9479934345825, -90.0525449445719)",29.9479934345825, -90.0525449445719
900 Bartholomew St Unit 210,900 Bartholomew St Unit 210,Short Term Rental Commercial Owner,2,4,9/5/2023 23:59,"(29.9637338237344, -90.0362569795431)",29.9637338237344, -90.0362569795431
2819 Painters St Apt A,2819 Painters St Apt A,Short Term Rental Commercial Owner,3,6,9/4/2023 23:59,"(29.987733013811, -90.0501250913301)",29.987733013811, -90.0501250913301
6397 West End Blvd,6397 West End Blvd,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(30.0076344652522, -90.1142302814185)",30.0076344652522, -90.1142302814185
1538 Constance St,1538 Constance St,Short Term Rental Residential Owner,1,2,9/8/2023 9:21,"(29.9332162758451, -90.0714598577694)",29.9332162758451, -90.0714598577694
1816 Moss St,1816 Moss St,Short Term Rental Residential Owner,2,4,9/6/2023 10:40,"(29.9875502959095, -90.0871663969471)",29.9875502959095, -90.0871663969471
2112 Chartres St,2112 Chartres St,Short Term Rental Commercial Owner,5,10,9/8/2023 23:59,"(29.9634638507746, -90.0574184483502)",29.9634638507746, -90.0574184483502
626 S Lopez St,626 S Lopez St,Short Term Rental Commercial Owner,3,6,8/2/2023 23:59,"(29.963617361838, -90.096351409698)",29.963617361838, -90.096351409698
2118 N Dorgenois St,2118 N Dorgenois St,Short Term Rental Residential Owner,2,4,9/8/2023 13:30,"(29.9824760380094, -90.0609359122974)",29.9824760380094, -90.0609359122974
3107 Iberville St,3107 Iberville St,Short Term Rental Residential Owner,3,6,9/5/2023 13:50,"(29.9694715425104, -90.0906054134928)",29.9694715425104, -90.0906054134928
3320 De Soto St,3320 De Soto St,Short Term Rental Residential Owner,2,4,9/7/2023 8:40,"(29.979315711075, -90.0867667996445)",29.979315711075, -90.0867667996445
1562 Magazine St Apt 2A,1562 Magazine St Apt 2A,Short Term Rental Commercial Owner,5,10,9/4/2023 23:59,"(29.932920330576, -90.0725910108758)",29.932920330576, -90.0725910108758
4611 Dryades St,4611 Dryades St,Short Term Rental Commercial Owner,4,8,9/6/2023 23:59,"(29.929383596347, -90.1050893925098)",29.929383596347, -90.1050893925098
4202 S Derbigny St,4202 S Derbigny St,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9414028533446, -90.1013829163759)",29.9414028533446, -90.1013829163759
4847 Shalimar Dr,4847 Shalimar Dr,Short Term Rental Residential Owner,2,4,9/9/2023 10:54,"(30.0190536983499, -90.0177628115524)",30.0190536983499, -90.0177628115524
2110 Barracks St,2110 Barracks St,Short Term Rental Residential Owner,2,4,9/11/2023 14:02,"(29.971332161917, -90.0730469236944)",29.971332161917, -90.0730469236944
4515 Thalia St,4515 Thalia St,Short Term Rental Commercial Owner,1,2,9/11/2023 23:59,"(29.9563519196673, -90.1042218499963)",29.9563519196673, -90.1042218499963
1140 Esplanade Ave,1140 Esplanade Ave,Short Term Rental Residential Owner,3,6,9/11/2023 13:34,"(29.9663844482864, -90.0645626612869)",29.9663844482864, -90.0645626612869
4502 N Rampart St,4502 N Rampart St,Short Term Rental Commercial Owner,3,6,9/14/2023 23:59,"(29.9631985868449, -90.0308718428603)",29.9631985868449, -90.0308718428603
4513 Thalia St,4513 Thalia St,Short Term Rental Commercial Owner,1,2,9/11/2023 23:59,"(29.9563339317844, -90.1041832592857)",29.9563339317844, -90.1041832592857
530 Louisa St,530 Louisa St,Short Term Rental Commercial Owner,5,10,6/22/2023 23:59,"(29.9618038372661, -90.0441732257863)",29.9618038372661, -90.0441732257863
725 ANTONINE ST,725 ANTONINE ST,Short Term Rental Residential Owner,3,6,9/12/2023 11:33,"(28.0988907068706, -101.517799134252)",28.0988907068706, -101.517799134252
1107 Tchoupitoulas St,1107 Tchoupitoulas St,Short Term Rental Commercial Owner,1,2,9/12/2023 23:59,"(29.9402303092827, -90.0672651035741)",29.9402303092827, -90.0672651035741
2011 N Claiborne Ave,2011 N Claiborne Ave,Short Term Rental Commercial Owner,3,6,8/16/2023 23:59,"(29.9735667525382, -90.0593460824318)",29.9735667525382, -90.0593460824318
5000 Cartier Avenue,5000 Cartier Avenue,Short Term Rental Residential Owner,2,4,9/11/2023 7:49,"(28.0988907068706, -101.517799134252)",28.0988907068706, -101.517799134252
2009 N Claiborne Ave,2009 N Claiborne Ave,Short Term Rental Commercial Owner,3,6,8/16/2023 23:59,"(29.9735633044082, -90.0593847561108)",29.9735633044082, -90.0593847561108
2835 Ap Tureaud Ave,2835 Ap Tureaud Ave,Short Term Rental Residential Owner,5,10,9/15/2023 15:46,"(29.9869030699576, -90.0675895740239)",29.9869030699576, -90.0675895740239
3308 Carondelet St Apt A,3308 Carondelet St Apt A,Short Term Rental Commercial Owner,2,4,9/9/2023 23:59,"(29.9294720136756, -90.0909597514847)",29.9294720136756, -90.0909597514847
3624 Magazine St Apt 202,3624 Magazine St Apt 202,Short Term Rental Commercial Owner,1,2,9/13/2023 23:59,"(29.921629467075, -90.0922316554992)",29.921629467075, -90.0922316554992
701 Bartholomew St,701 Bartholomew St,Short Term Rental Residential Owner,1,2,9/12/2023 12:53,"(29.9615405736336, -90.0365290546067)",29.9615405736336, -90.0365290546067
WYNDHAM GARDEN HOTEL,10100 I 10 SERVICE RD,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,,#VALUE!,#VALUE!
3624 Magazine St Apt 201,3624 Magazine St Apt 201,Short Term Rental Commercial Owner,1,2,9/13/2023 23:59,"(29.9216555235248, -90.0922418757046)",29.9216555235248, -90.0922418757046
3616 Magazine St Apt 201,3616 Magazine St Apt 201,Short Term Rental Commercial Owner,2,4,9/13/2023 23:59,"(29.9217436267965, -90.0920779448641)",29.9217436267965, -90.0920779448641
3726 Constance St,3726 Constance St,Short Term Rental Residential Owner,1,2,9/12/2023 10:30,"(29.920410057461, -90.0937011091653)",29.920410057461, -90.0937011091653
2427 Orleans Ave,2427 Orleans Ave,Short Term Rental Commercial Owner,3,6,9/12/2023 23:59,"(29.9689989382271, -90.0798196836677)",29.9689989382271, -90.0798196836677
2810 General Taylor St,2810 General Taylor St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9386923890836, -90.0995764169515)",29.9386923890836, -90.0995764169515
3314 Carondelet St,3314 Carondelet St,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9294552567188, -90.0910868791865)",29.9294552567188, -90.0910868791865
2377 N Villere St,2377 N Villere St,Short Term Rental Residential Owner,2,4,9/11/2023 13:58,"(29.9719480189308, -90.0526303940239)",29.9719480189308, -90.0526303940239
